,segment_id,segment_id_secondary,synapse_id,prepost,synapse_x,synapse_y,synapse_z,synapse_size
30,80433193454844380,12345,30,postsyn,1274349.875,1183992.875,94136.65625,100
31,80433193454844380,12345,31,postsyn,1274220.0,1183889.875,94425.09375,100
32,80433193454844380,12345,32,presyn,1275530.875,1183710.25,95317.28125,100
33,80433193454844380,12345,33,presyn,1275390.25,1183320.0,95574.9453125,100
34,80433193454844380,12345,34,postsyn,1275002.125,1183652.25,95462.421875,100
35,80433193454844380,12345,35,presyn,1282291.625,1181280.0,95473.8984375,100
36,80433193454844380,12345,36,postsyn,1275497.0,1183799.75,95535.671875,100
37,80433193454844380,12345,37,presyn,1275540.25,1183650.0,96074.890625,100
38,80433193454844380,12345,38,presyn,1276260.25,1184309.875,96525.0,100
39,80433193454844380,12345,39,presyn,1275780.5,1183469.25,96373.890625,100
40,80433193454844380,12345,40,postsyn,1275971.0,1183381.375,96426.0234375,100
41,80433193454844380,12345,41,presyn,1276230.0,1183799.75,96274.9140625,100
42,80433193454844380,12345,42,postsyn,1277069.75,1182599.875,95774.96875,100
43,80433193454844380,12345,43,postsyn,1277100.0,1182611.625,95890.0234375,100
44,80433193454844380,12345,44,postsyn,1277159.875,1182389.875,95574.9453125,100
45,80433193454844380,12345,45,postsyn,1276890.125,1182299.75,95574.9453125,100
46,80433193454844380,12345,46,presyn,1281764.875,1181565.0,94975.1015625,100
47,80433193454844380,12345,47,postsyn,1276830.25,1181910.125,96200.046875,100
48,80433193454844380,12345,48,postsyn,1276559.625,1181790.125,95924.9296875,100
49,80433193454844380,12345,49,postsyn,1281720.25,1181729.875,94975.1015625,100
50,80433193454844380,12345,50,presyn,1284269.75,1180320.0,97250.0,100
51,80433193454844380,12345,51,postsyn,1281809.625,1181790.125,94849.9453125,100
52,80433193454844380,12345,52,presyn,1284075.0,1180425.375,97250.0,100
53,80433193454844380,12345,53,presyn,1284334.0,1180798.625,97250.0,100
54,80433193454844380,12345,54,postsyn,1283382.375,1180695.625,96901.390625,100
55,80433193454844380,12345,55,presyn,1283070.0,1180979.875,96124.953125,100
56,80433193454844380,12345,56,presyn,1281354.375,1183170.25,93820.4296875,100
57,80433193454844380,12345,57,postsyn,1279496.0,1185771.0,92941.796875,100
58,80433193454844380,12345,58,postsyn,1279770.875,1185433.125,93360.4453125,100
59,80433193454844380,12345,59,presyn,1281782.25,1181668.5,94485.7265625,100
60,80433193454844380,12345,60,postsyn,1279620.0,1185330.125,93224.953125,100
61,80433193454844380,12345,61,postsyn,1281749.75,1181790.125,94449.8984375,100
62,80433193454844380,12345,62,postsyn,1280695.75,1184528.375,93909.3046875,100
63,80433193454844380,12345,63,presyn,1280430.25,1184340.25,93625.0,100
64,80433193454844380,12345,64,postsyn,1280760.0,1184189.875,93915.734375,100
65,80433193454844380,12345,65,postsyn,1280819.875,1184070.0,93875.0859375,100
66,80433193454844380,12345,66,postsyn,1280731.125,1184068.875,94044.796875,100
67,80433193454844380,12345,67,postsyn,1280580.25,1184009.75,93974.984375,100
68,80433193454844380,12345,68,presyn,1280950.375,1183686.0,93863.375,100
69,80433193454844380,12345,69,presyn,1281157.5,1183120.625,93928.3671875,100
70,80433193454844380,12345,70,postsyn,1281780.125,1181940.5,94558.75,100
71,80433193454844380,12345,71,postsyn,1281840.0,1181849.875,94524.9921875,100
72,80433193454844380,12345,72,postsyn,1281316.875,1182750.125,94139.4140625,100
73,80433193454844380,12345,73,presyn,1281749.75,1181849.875,94400.0625,100
74,80433193454844380,12345,74,presyn,1281630.0,1182360.0,94124.9453125,100
75,80433193454844380,12345,75,presyn,1355970.0,1108377.5,112173.0078125,100
76,80433193454844380,12345,76,presyn,1346579.625,1087829.875,104175.046875,100
77,80433193454844380,12345,77,presyn,1346459.875,1087590.0,103975.0234375,100
78,80433193454844380,12345,78,postsyn,1346790.375,1088249.875,103500.109375,100
79,80433193454844380,12345,79,presyn,1346669.875,1088400.25,103224.9921875,100
80,80433193454844380,12345,80,postsyn,1346918.0,1090312.375,103174.9296875,100
81,80433193454844380,12345,81,presyn,1347139.5,1092047.75,105978.703125,100
82,80433193454844380,12345,82,presyn,1347210.25,1092029.75,105899.9296875,100
83,80433193454844380,12345,83,postsyn,1347132.25,1091682.875,105924.9609375,100
84,80433193454844380,12345,84,postsyn,1346970.0,1091820.25,105775.0,100
85,80433193454844380,12345,85,postsyn,1346729.75,1091579.875,105625.0390625,100
86,80433193454844380,12345,86,presyn,1346700.125,1091610.25,105625.0390625,100
87,80433193454844380,12345,87,postsyn,1345410.25,1088100.125,102325.0,100
88,80433193454844380,12345,88,postsyn,1345589.875,1088400.25,102225.1015625,100
89,80433193454844380,12345,89,postsyn,1347180.625,1094072.0,103674.4140625,100
90,80433193454844380,12345,90,postsyn,1347330.0,1094070.25,103650.0703125,100
91,80433193454844380,12345,91,presyn,1346970.0,1093919.875,103999.359375,100
92,80433193454844380,12345,92,presyn,1348658.125,1095282.5,103956.6484375,100
93,80433193454844380,12345,93,presyn,1348049.25,1095120.875,104147.71875,100
94,80433193454844380,12345,94,postsyn,1348679.75,1096770.125,103374.9453125,100
95,80433193454844380,12345,95,presyn,1348331.375,1096829.75,103165.28125,100
96,80433193454844380,12345,96,presyn,1348529.75,1096919.875,103324.8828125,100
97,80433193454844380,12345,97,postsyn,1348200.0,1096709.875,103275.0546875,100
98,80433193454844380,12345,98,postsyn,1348275.125,1096346.75,103415.140625,100
99,80433193454844380,12345,99,presyn,1347787.375,1096102.875,104175.046875,100
100,80433193454844380,12345,100,postsyn,1348440.25,1097190.125,106375.0703125,100
101,80433193454844380,12345,101,presyn,1348441.0,1097638.375,106481.6328125,100
102,80433193454844380,12345,102,presyn,1349130.0,1097970.0,107600.015625,100
103,80433193454844380,12345,103,postsyn,1350390.375,1098720.0,106575.1015625,100
104,80433193454844380,12345,104,presyn,1350210.0,1098720.0,106774.890625,100
105,80433193454844380,12345,105,presyn,1349810.375,1098720.0,106757.8984375,100
106,80433193454844380,12345,106,postsyn,1348917.125,1101720.0,105275.0625,100
107,80433193454844380,12345,107,presyn,1349517.375,1101660.25,105528.1328125,100
108,80433193454844380,12345,108,postsyn,1349249.75,1101660.25,105625.0390625,100
109,80433193454844380,12345,109,postsyn,1349014.5,1101356.25,105416.984375,100
110,80433193454844380,12345,110,postsyn,1349520.25,1101510.0,105625.0390625,100
111,80433193454844380,12345,111,postsyn,1349249.75,1101240.25,105625.0390625,100
112,80433193454844380,12345,112,postsyn,1349099.75,1101372.5,105960.328125,100
113,80433193454844380,12345,113,presyn,1348829.875,1100999.75,106225.1171875,100
114,80433193454844380,12345,114,presyn,1348679.75,1100430.0,106225.1171875,100
115,80433193454844380,12345,115,postsyn,1348860.125,1100129.875,106424.90625,100
116,80433193454844380,12345,116,presyn,1349273.5,1099699.125,106864.2265625,100
117,80433193454844380,12345,117,postsyn,1349249.75,1098180.0,107924.96875,100
118,80433193454844380,12345,118,postsyn,1349378.875,1098549.375,107475.0859375,100
119,80433193454844380,12345,119,presyn,1349252.625,1098667.625,107125.109375,100
120,80433193454844380,12345,120,postsyn,1348650.25,1099560.125,107924.96875,100
121,80433193454844380,12345,121,presyn,1348379.625,1099950.25,107874.90625,100
122,80433193454844380,12345,122,presyn,1348753.375,1099560.125,107711.171875,100
123,80433193454844380,12345,123,presyn,1348950.375,1100100.0,107775.0078125,100
124,80433193454844380,12345,124,presyn,1350530.375,1100477.25,107757.328125,100
125,80433193454844380,12345,125,postsyn,1350450.25,1101629.875,108449.9453125,100
126,80433193454844380,12345,126,presyn,1350179.75,1102093.25,108706.921875,100
127,80433193454844380,12345,127,postsyn,1350269.875,1101882.125,108360.15625,100
128,80433193454844380,12345,128,presyn,1351349.875,1099799.875,108074.9296875,100
129,80433193454844380,12345,129,presyn,1351302.25,1099968.875,108271.28125,100
130,80433193454844380,12345,130,presyn,1353810.0,1103100.0,108675.0,100
131,80433193454844380,12345,131,presyn,1353750.125,1103127.0,108702.5625,100
132,80433193454844380,12345,132,presyn,1353157.875,1103152.375,108925.0859375,100
133,80433193454844380,12345,133,presyn,1352940.0,1103369.75,108925.0859375,100
134,80433193454844380,12345,134,presyn,1353090.0,1103520.0,109174.9453125,100
135,80433193454844380,12345,135,presyn,1351979.75,1104990.25,111174.953125,100
136,80433193454844380,12345,136,postsyn,1351819.5,1105290.875,111186.4375,100
137,80433193454844380,12345,137,postsyn,1352041.0,1105375.875,111252.5703125,100
138,80433193454844380,12345,138,presyn,1352370.0,1105140.0,111174.953125,100
139,80433193454844380,12345,139,presyn,1352010.0,1105320.125,111324.9140625,100
140,80433193454844380,12345,140,presyn,1346819.875,1088130.0,101774.9921875,100
141,80433193454844380,12345,141,postsyn,1346819.875,1088069.75,101874.8828125,100
142,80433193454844380,12345,142,presyn,1352370.0,1105079.75,111374.9765625,100
143,80433193454844380,12345,143,postsyn,1352069.875,1105320.125,111374.9765625,100
144,80433193454844380,12345,144,presyn,1352026.625,1104943.5,111254.640625,100
145,80433193454844380,12345,145,postsyn,1352580.0,1104990.25,111024.9921875,100
146,80433193454844380,12345,146,postsyn,1352549.625,1104990.25,111300.109375,100
147,80433193454844380,12345,147,presyn,1353960.125,1105139.375,112300.0,100
148,80433193454844380,12345,148,postsyn,1353900.25,1105680.0,112300.0,100
149,80433193454844380,12345,149,postsyn,1346814.125,1088216.75,101666.828125,100
150,80433193454844380,12345,150,presyn,1346939.625,1088010.0,101724.9296875,100
151,80433193454844380,12345,151,postsyn,1353419.75,1105230.0,112274.96875,100
152,80433193454844380,12345,152,postsyn,1353431.25,1105070.75,112300.0,100
153,80433193454844380,12345,153,postsyn,1353810.0,1104839.875,112300.0,100
154,80433193454844380,12345,154,postsyn,1347232.625,1087575.375,101856.2890625,100
155,80433193454844380,12345,155,postsyn,1353606.625,1105140.0,111794.3125,100
156,80433193454844380,12345,156,presyn,1353538.75,1104430.0,111848.28125,100
157,80433193454844380,12345,157,presyn,1353450.0,1104180.0,111524.9375,100
158,80433193454844380,12345,158,postsyn,1347449.75,1087361.375,101959.625,100
159,80433193454844380,12345,159,postsyn,1353092.875,1103879.875,111699.0078125,100
160,80433193454844380,12345,160,postsyn,1352961.625,1104488.0,111674.8984375,100
161,80433193454844380,12345,161,postsyn,1353090.0,1104780.125,111575.0,100
162,80433193454844380,12345,162,presyn,1352940.0,1103913.625,111521.953125,100
163,80433193454844380,12345,163,postsyn,1352776.875,1103396.125,111229.609375,100
164,80433193454844380,12345,164,presyn,1352931.25,1103620.25,110581.3125,100
165,80433193454844380,12345,165,presyn,1352772.625,1103618.625,110471.3125,100
166,80433193454844380,12345,166,presyn,1352748.0,1103244.75,110137.859375,100
167,80433193454844380,12345,167,presyn,1352456.625,1102946.875,110497.2578125,100
168,80433193454844380,12345,168,postsyn,1348109.875,1087292.125,101951.8203125,100
169,80433193454844380,12345,169,presyn,1352293.5,1103325.75,110336.734375,100
170,80433193454844380,12345,170,presyn,1352639.875,1103009.875,110175.0625,100
171,80433193454844380,12345,171,postsyn,1352520.125,1103009.875,109924.9765625,100
172,80433193454844380,12345,172,presyn,1352520.125,1102910.25,110058.40625,100
173,80433193454844380,12345,173,postsyn,1351800.125,1102709.875,109997.7734375,100
174,80433193454844380,12345,174,presyn,1351890.25,1102829.75,108999.953125,100
175,80433193454844380,12345,175,postsyn,1351709.875,1101900.125,109574.9921875,100
176,80433193454844380,12345,176,presyn,1351740.125,1101956.5,109253.0234375,100
177,80433193454844380,12345,177,presyn,1351259.75,1102169.875,109225.0078125,100
178,80433193454844380,12345,178,presyn,1351411.25,1101481.75,109028.65625,100
179,80433193454844380,12345,179,postsyn,1351199.875,1101539.75,109150.140625,100
180,80433193454844380,12345,180,postsyn,1348591.75,1087143.5,102017.9609375,100
181,80433193454844380,12345,181,presyn,1350870.125,1101240.25,108824.9609375,100
182,80433193454844380,12345,182,postsyn,1350629.875,1100760.0,108274.953125,100
183,80433193454844380,12345,183,postsyn,1350959.625,1100619.125,108215.703125,100
184,80433193454844380,12345,184,postsyn,1350410.5,1100706.5,108342.9296875,100
185,80433193454844380,12345,185,postsyn,1348628.625,1087260.125,101807.3671875,100
186,80433193454844380,12345,186,postsyn,1350889.625,1100910.25,108216.3984375,100
187,80433193454844380,12345,187,presyn,1350360.0,1101089.875,107975.03125,100
188,80433193454844380,12345,188,presyn,1346790.375,1088190.25,101450.0390625,100
189,80433193454844380,12345,189,postsyn,1350332.625,1101213.25,108553.75,100
190,80433193454844380,12345,190,postsyn,1350689.75,1101600.0,108525.0390625,100
191,80433193454844380,12345,191,presyn,1346939.625,1088130.0,101574.96875,100
192,80433193454844380,12345,192,presyn,1350989.875,1101600.0,108624.9375,100
193,80433193454844380,12345,193,postsyn,1350287.875,1101239.625,108450.6328125,100
194,80433193454844380,12345,194,presyn,1350700.625,1101280.75,108158.984375,100
195,80433193454844380,12345,195,presyn,1350712.875,1101700.25,108317.4375,100
196,80433193454844380,12345,196,postsyn,1350443.0,1101481.25,108132.34375,100
197,80433193454844380,12345,197,presyn,1350300.125,1101629.875,107874.90625,100
198,80433193454844380,12345,198,postsyn,1350240.25,1101270.125,105874.8984375,100
199,80433193454844380,12345,199,presyn,1350450.25,1101060.0,106074.921875,100
200,80433193454844380,12345,200,postsyn,1350570.0,1101480.125,106725.0546875,100
201,80433193454844380,12345,201,postsyn,1350240.25,1101570.125,106925.0859375,100
202,80433193454844380,12345,202,presyn,1350496.375,1101600.0,106925.0859375,100
203,80433193454844380,12345,203,postsyn,1350184.0,1101442.375,107133.6015625,100
204,80433193454844380,12345,204,presyn,1347006.75,1087593.375,101292.9609375,100
205,80433193454844380,12345,205,postsyn,1350179.75,1101230.625,107524.921875,100
206,80433193454844380,12345,206,postsyn,1350660.125,1100610.125,107975.03125,100
207,80433193454844380,12345,207,postsyn,1350570.0,1100459.875,107825.0703125,100
208,80433193454844380,12345,208,presyn,1350566.375,1100520.125,107922.21875,100
209,80433193454844380,12345,209,presyn,1350059.875,1100789.75,107924.96875,100
210,80433193454844380,12345,210,presyn,1350390.375,1100459.875,107874.90625,100
211,80433193454844380,12345,211,postsyn,1350269.875,1100400.125,107874.90625,100
212,80433193454844380,12345,212,presyn,1350210.0,1100249.875,107549.953125,100
213,80433193454844380,12345,213,postsyn,1350030.375,1100129.875,107399.9921875,100
214,80433193454844380,12345,214,presyn,1349713.625,1100070.25,107624.359375,100
215,80433193454844380,12345,215,postsyn,1349407.75,1099933.375,107394.0234375,100
216,80433193454844380,12345,216,postsyn,1349580.125,1099339.375,107016.25,100
217,80433193454844380,12345,217,presyn,1349640.0,1099050.0,106816.0,100
218,80433193454844380,12345,218,postsyn,1349249.75,1099499.875,106495.640625,100
219,80433193454844380,12345,219,presyn,1349130.0,1099110.125,106950.1171875,100
220,80433193454844380,12345,220,postsyn,1348979.875,1099154.625,106711.96875,100
221,80433193454844380,12345,221,presyn,1348979.875,1099169.875,106525.03125,100
222,80433193454844380,12345,222,presyn,1348936.625,1099050.0,106011.3125,100
223,80433193454844380,12345,223,postsyn,1349099.75,1098510.0,106325.0078125,100
224,80433193454844380,12345,224,presyn,1346099.875,1088069.75,100424.890625,100
225,80433193454844380,12345,225,postsyn,1348599.75,1098310.125,105724.9375,100
226,80433193454844380,12345,226,postsyn,1348679.75,1098449.75,105675.109375,100
227,80433193454844380,12345,227,presyn,1348679.75,1098390.0,105625.0390625,100
228,80433193454844380,12345,228,postsyn,1348500.125,1098030.25,105874.8984375,100
229,80433193454844380,12345,229,presyn,1348560.0,1098150.125,105625.0390625,100
230,80433193454844380,12345,230,presyn,1348650.25,1098240.25,105625.0390625,100
231,80433193454844380,12345,231,postsyn,1349070.125,1097879.875,105625.0390625,100
232,80433193454844380,12345,232,presyn,1349902.0,1097262.25,105912.1015625,100
233,80433193454844380,12345,233,presyn,1350100.375,1097495.875,106018.65625,100
234,80433193454844380,12345,234,presyn,1349249.75,1097669.875,105600.0078125,100
235,80433193454844380,12345,235,postsyn,1348379.625,1097730.125,105625.0390625,100
236,80433193454844380,12345,236,presyn,1348829.875,1098209.875,105399.984375,100
237,80433193454844380,12345,237,presyn,1349039.75,1098030.25,105475.0859375,100
238,80433193454844380,12345,238,presyn,1348469.875,1097280.25,105574.9765625,100
239,80433193454844380,12345,239,postsyn,1348440.25,1097310.125,105625.0390625,100
240,80433193454844380,12345,240,presyn,1348379.625,1097430.0,105625.0390625,100
241,80433193454844380,12345,241,postsyn,1348500.125,1097890.0,105358.421875,100
242,80433193454844380,12345,242,postsyn,1347082.5,1087528.125,100658.2109375,100
243,80433193454844380,12345,243,postsyn,1347179.875,1087470.125,100674.9765625,100
244,80433193454844380,12345,244,presyn,1348259.875,1097310.125,105425.015625,100
245,80433193454844380,12345,245,postsyn,1348594.625,1097818.0,105106.5,100
246,80433193454844380,12345,246,presyn,1350119.875,1098869.75,104375.0703125,100
247,80433193454844380,12345,247,presyn,1349280.0,1098329.75,104474.9609375,100
248,80433193454844380,12345,248,postsyn,1348933.0,1097691.875,104782.0078125,100
249,80433193454844380,12345,249,postsyn,1348786.625,1097626.0,104736.078125,100
250,80433193454844380,12345,250,postsyn,1348590.375,1097100.125,105425.015625,100
251,80433193454844380,12345,251,presyn,1348590.375,1097039.875,105475.0859375,100
252,80433193454844380,12345,252,postsyn,1348080.25,1097249.875,105174.9296875,100
253,80433193454844380,12345,253,presyn,1346890.625,1086819.75,100608.1484375,100
254,80433193454844380,12345,254,presyn,1347000.25,1087050.0,100324.9921875,100
255,80433193454844380,12345,255,postsyn,1347565.875,1096406.375,104799.9140625,100
256,80433193454844380,12345,256,postsyn,1347559.375,1096110.25,104408.828125,100
257,80433193454844380,12345,257,postsyn,1347603.375,1096050.0,104422.375,100
258,80433193454844380,12345,258,postsyn,1347599.75,1096010.5,104858.25,100
259,80433193454844380,12345,259,presyn,1347060.125,1095690.125,103425.015625,100
260,80433193454844380,12345,260,presyn,1347000.25,1095629.875,103724.9296875,100
261,80433193454844380,12345,261,postsyn,1347659.625,1095090.0,104274.9375,100
262,80433193454844380,12345,262,presyn,1347599.75,1094956.5,104325.0078125,100
263,80433193454844380,12345,263,postsyn,1347000.25,1087002.25,100234.96875,100
264,80433193454844380,12345,264,postsyn,1346102.75,1094667.125,104469.9140625,100
265,80433193454844380,12345,265,presyn,1346000.375,1094591.625,104281.828125,100
266,80433193454844380,12345,266,postsyn,1347299.625,1086869.875,100074.90625,100
267,80433193454844380,12345,267,presyn,1347060.125,1094789.875,104225.109375,100
268,80433193454844380,12345,268,postsyn,1347150.375,1094730.125,104000.0546875,100
269,80433193454844380,12345,269,presyn,1347150.375,1094730.125,104449.9296875,100
270,80433193454844380,12345,270,postsyn,1347089.75,1094130.0,104350.0390625,100
271,80433193454844380,12345,271,postsyn,1345885.625,1093652.5,105109.484375,100
272,80433193454844380,12345,272,presyn,1345890.0,1093289.875,104950.109375,100
273,80433193454844380,12345,273,postsyn,1346040.0,1093590.0,104624.921875,100
274,80433193454844380,12345,274,postsyn,1346137.375,1093507.75,104624.921875,100
275,80433193454844380,12345,275,presyn,1347299.625,1086750.0,100124.96875,100
276,80433193454844380,12345,276,presyn,1346280.25,1093409.75,104424.8984375,100
277,80433193454844380,12345,277,presyn,1347000.25,1086329.875,100225.09375,100
278,80433193454844380,12345,278,postsyn,1347060.125,1093590.0,104124.984375,100
279,80433193454844380,12345,279,presyn,1347122.25,1093651.375,104227.171875,100
280,80433193454844380,12345,280,postsyn,1346519.75,1093169.875,104274.9375,100
281,80433193454844380,12345,281,presyn,1347060.125,1093458.75,104274.9375,100
282,80433193454844380,12345,282,presyn,1346686.5,1093495.375,104299.96875,100
283,80433193454844380,12345,283,postsyn,1346729.75,1092570.25,103749.96875,100
284,80433193454844380,12345,284,postsyn,1346939.625,1092749.875,103874.890625,100
285,80433193454844380,12345,285,postsyn,1347000.25,1092449.75,104074.9140625,100
286,80433193454844380,12345,286,presyn,1346983.625,1092320.875,104181.015625,100
287,80433193454844380,12345,287,presyn,1347299.625,1086690.25,99774.984375,100
288,80433193454844380,12345,288,presyn,1346939.625,1091970.0,104124.984375,100
289,80433193454844380,12345,289,presyn,1346550.125,1091820.25,103724.9296875,100
290,80433193454844380,12345,290,presyn,1346655.375,1091565.25,104525.03125,100
291,80433193454844380,12345,291,presyn,1346260.75,1091629.375,103874.890625,100
292,80433193454844380,12345,292,presyn,1346289.625,1091824.75,103794.2890625,100
293,80433193454844380,12345,293,postsyn,1346490.25,1091730.125,103800.03125,100
294,80433193454844380,12345,294,postsyn,1346850.25,1091400.25,104274.9375,100
295,80433193454844380,12345,295,presyn,1346790.375,1090619.875,103475.078125,100
296,80433193454844380,12345,296,presyn,1346819.875,1090350.125,103775.0,100
297,80433193454844380,12345,297,postsyn,1346819.875,1090230.25,103724.9296875,100
298,80433193454844380,12345,298,presyn,1347000.25,1090141.75,103301.4609375,100
299,80433193454844380,12345,299,presyn,1346760.0,1090050.0,103125.09375,100
300,80433193454844380,12345,300,presyn,1346939.625,1089930.125,103425.015625,100
301,80433193454844380,12345,301,postsyn,1346819.875,1089630.0,103324.8828125,100
302,80433193454844380,12345,302,postsyn,1346790.375,1089630.0,102950.1015625,100
303,80433193454844380,12345,303,postsyn,1346550.125,1089630.0,102950.1015625,100
304,80433193454844380,12345,304,postsyn,1347870.375,1089239.75,103724.9296875,100
305,80433193454844380,12345,305,postsyn,1346219.625,1085550.0,100175.03125,100
306,80433193454844380,12345,306,postsyn,1346560.875,1089068.0,103022.4375,100
307,80433193454844380,12345,307,postsyn,1346219.625,1089090.0,102875.0078125,100
308,80433193454844380,12345,308,postsyn,1346490.25,1089239.75,102575.0859375,100
309,80433193454844380,12345,309,postsyn,1346669.875,1085760.125,99875.109375,100
310,80433193454844380,12345,310,presyn,1346513.25,1088610.25,102969.390625,100
311,80433193454844380,12345,311,postsyn,1346286.0,1089155.875,102325.0,100
312,80433193454844380,12345,312,presyn,1347490.125,1088679.0,101179.96875,100
313,80433193454844380,12345,313,presyn,1347037.125,1088878.25,100949.40625,100
314,80433193454844380,12345,314,postsyn,1346819.875,1088789.875,101224.984375,100
315,80433193454844380,12345,315,postsyn,1347179.875,1088850.125,101374.9453125,100
316,80433193454844380,12345,316,presyn,1347057.25,1088951.5,101351.0625,100
317,80433193454844380,12345,317,postsyn,1345229.875,1089119.875,102375.0625,100
318,80433193454844380,12345,318,postsyn,1345649.75,1089060.125,102274.9375,100
319,80433193454844380,12345,319,presyn,1345949.875,1088970.125,102299.96875,100
320,80433193454844380,12345,320,postsyn,1346410.125,1088920.0,102074.9140625,100
321,80433193454844380,12345,321,postsyn,1347532.0,1087565.75,99901.9765625,100
322,80433193454844380,12345,322,postsyn,1348290.25,1089334.875,100203.96875,100
323,80433193454844380,12345,323,postsyn,1348200.0,1088815.25,100404.21875,100
324,80433193454844380,12345,324,postsyn,1346099.875,1085369.875,100474.953125,100
325,80433193454844380,12345,325,presyn,1348379.625,1088760.0,100433.6171875,100
326,80433193454844380,12345,326,presyn,1346340.125,1085489.875,99825.046875,100
327,80433193454844380,12345,327,postsyn,1347720.25,1088184.0,100020.015625,100
328,80433193454844380,12345,328,presyn,1347667.625,1088249.875,99762.125,100
329,80433193454844380,12345,329,presyn,1347720.25,1088310.125,99574.9609375,100
330,80433193454844380,12345,330,postsyn,1346622.25,1085699.875,99635.359375,100
331,80433193454844380,12345,331,presyn,1347270.125,1086869.875,99549.9296875,100
332,80433193454844380,12345,332,presyn,1346250.0,1083480.25,100175.03125,100
333,80433193454844380,12345,333,presyn,1346159.75,1083630.0,100025.0703125,100
334,80433193454844380,12345,334,postsyn,1345996.0,1083663.875,99879.4765625,100
335,80433193454844380,12345,335,postsyn,1345866.125,1082226.375,97299.8359375,100
336,80433193454844380,12345,336,presyn,1345775.25,1082237.0,97299.8359375,100
337,80433193454844380,12345,337,presyn,1345710.375,1082300.625,97299.8359375,100
338,80433193454844380,12345,338,presyn,1345630.25,1082420.0,97625.015625,100
339,80433193454844380,12345,339,postsyn,1345833.0,1082350.75,97742.3671875,100
340,80433193454844380,12345,340,presyn,1345799.75,1082909.875,97874.875,100
341,80433193454844380,12345,341,postsyn,1346099.875,1085310.25,100575.078125,100
342,80433193454844380,12345,342,presyn,1346050.125,1083156.0,98219.578125,100
343,80433193454844380,12345,343,postsyn,1346040.0,1083681.25,98367.6953125,100
344,80433193454844380,12345,344,presyn,1345770.25,1083840.0,98725.03125,100
345,80433193454844380,12345,345,postsyn,1345864.75,1083390.125,98679.1015625,100
346,80433193454844380,12345,346,postsyn,1345938.25,1083804.0,98700.4609375,100
347,80433193454844380,12345,347,postsyn,1346309.875,1084380.0,98575.0703125,100
348,80433193454844380,12345,348,presyn,1347029.875,1084319.75,98674.96875,100
349,80433193454844380,12345,349,postsyn,1347000.25,1085130.0,99825.046875,100
350,80433193454844380,12345,350,presyn,1346353.875,1084504.5,98916.328125,100
351,80433193454844380,12345,351,postsyn,1346850.25,1084290.0,98649.9375,100
352,80433193454844380,12345,352,presyn,1346729.75,1084409.875,98799.8984375,100
353,80433193454844380,12345,353,presyn,1346400.0,1085550.0,98925.0546875,100
354,80433193454844380,12345,354,postsyn,1347015.375,1085279.75,98928.7265625,100
355,80433193454844380,12345,355,presyn,1346850.25,1085190.25,99599.9921875,100
356,80433193454844380,12345,356,presyn,1346519.75,1085789.875,98925.0546875,100
